Sr no,Username,Userid,email,registered mobile no,Address,SmartIOT Device ID,Power (in watt),Maximum Current till date (in ampere),Voltage,Time,Date
508,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,003KITFAN003C,34,34,1,02:03,20-02-18
509,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKTUB004C,24,56,2,02:04,20-02-18
510,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB005E,12,34,3,02:05,20-02-18
511,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN006C,56,23,4,02:06,20-02-18
512,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKFAN007C,45,23,5,02:07,20-02-18
513,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB008E,23,12,6,02:08,20-02-18
514,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALBUL000N,23,12,1,02:00,20-02-18
515,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB001E,67,13,2,02:01,20-02-18
516,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN002C,57,5,3,02:02,20-02-18
517,Siri,siriid,sai.nadiminti,9969625644,Room no.1,003KITFAN003C,42,7,4,02:03,20-02-18
518,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKTUB004C,24,8,7,02:04,20-02-18
519,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB005E,4,9,2,02:05,20-02-18
520,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN006C,35,45,3,02:06,20-02-18
521,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKFAN007C,5,35,9,02:07,20-02-18
522,Siri,sirid,sai.nadiminti,9969625644,Room no.1,002HALTUB008E,35,23,4,02:08,20-02-18
523,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALBUL000N,44,32,2,02:00,20-02-18
524,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB001E,23,10,3,02:01,20-02-18
525,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN002C,46,22,4,02:02,20-02-18
526,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,003KITFAN003C,89,34,1,02:03,20-02-18
527,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKTUB004C,54,56,2,02:04,20-02-18
528,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB005E,24,34,3,02:05,20-02-18
529,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN006C,30,23,4,02:06,20-02-18
530,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKFAN007C,87,23,5,02:07,20-02-18
531,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB008E,45,12,6,02:08,20-02-18
532,Guru,guruid,guru.singh,123564235,Room no.2,001HALBUL000N,12,12,1,02:00,20-02-18
533,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB001E,54,13,2,02:01,20-02-18
534,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN002C,44,5,3,02:02,20-02-18
535,Guru,guruid,guru.singh,123564235,Room no.2,003KITFAN003C,58,7,4,02:03,20-02-18
536,Guru,guruid,guru.singh,123564235,Room no.2,004GPKTUB004C,12,8,7,02:04,20-02-18
537,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB005E,45,9,2,02:05,20-02-18
538,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN006C,78,45,3,02:06,20-02-18
539,Guru,guruid,guru.singh,123564235,Room no.2,004GPKFAN007C,35,35,9,02:07,20-02-18
540,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB008E,56,23,4,02:08,20-02-18
541,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALBUL000N,63,32,2,03:00,20-02-18
542,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB001E,13,10,3,03:01,20-02-18
543,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN002C,45,22,4,03:02,20-02-18
544,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,003KITFAN003C,34,34,1,03:03,20-02-18
545,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKTUB004C,24,56,2,03:04,20-02-18
546,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB005E,12,34,3,03:05,20-02-18
547,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN006C,56,23,4,03:06,20-02-18
548,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKFAN007C,45,23,5,03:07,20-02-18
549,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB008E,23,12,6,03:08,20-02-18
550,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALBUL000N,23,12,1,03:00,20-02-18
551,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB001E,67,13,2,03:01,20-02-18
552,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN002C,57,5,3,03:02,20-02-18
553,Siri,siriid,sai.nadiminti,9969625644,Room no.1,003KITFAN003C,42,7,4,03:03,20-02-18
554,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKTUB004C,24,8,7,03:04,20-02-18
555,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB005E,4,9,2,03:05,20-02-18
556,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN006C,35,45,3,03:06,20-02-18
557,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKFAN007C,5,35,9,03:07,20-02-18
558,Siri,sirid,sai.nadiminti,9969625644,Room no.1,002HALTUB008E,35,23,4,03:08,20-02-18
559,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALBUL000N,44,32,2,03:00,20-02-18
560,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB001E,23,10,3,03:01,20-02-18
561,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN002C,46,22,4,03:02,20-02-18
562,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,003KITFAN003C,89,34,1,03:03,20-02-18
563,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKTUB004C,54,56,2,03:04,20-02-18
564,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB005E,24,34,3,03:05,20-02-18
565,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN006C,30,23,4,03:06,20-02-18
566,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKFAN007C,87,23,5,03:07,20-02-18
567,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB008E,45,12,6,03:08,20-02-18
568,Guru,guruid,guru.singh,123564235,Room no.2,001HALBUL000N,12,12,1,03:00,20-02-18
569,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB001E,54,13,2,03:01,20-02-18
570,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN002C,44,5,3,03:02,20-02-18
571,Guru,guruid,guru.singh,123564235,Room no.2,003KITFAN003C,58,7,4,03:03,20-02-18
572,Guru,guruid,guru.singh,123564235,Room no.2,004GPKTUB004C,12,8,7,03:04,20-02-18
573,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB005E,45,9,2,03:05,20-02-18
574,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN006C,78,45,3,03:06,20-02-18
575,Guru,guruid,guru.singh,123564235,Room no.2,004GPKFAN007C,35,35,9,03:07,20-02-18
576,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB008E,56,23,4,03:08,20-02-18
577,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALBUL000N,63,32,2,04:00,20-02-18
578,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB001E,13,10,3,04:01,20-02-18
579,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN002C,45,22,4,04:02,20-02-18
580,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,003KITFAN003C,34,34,1,04:03,20-02-18
581,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKTUB004C,24,56,2,04:04,20-02-18
582,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB005E,12,34,3,04:05,20-02-18
583,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN006C,56,23,4,04:06,20-02-18
584,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKFAN007C,45,23,5,04:07,20-02-18
585,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB008E,23,12,6,04:08,20-02-18
586,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALBUL000N,23,12,1,04:00,20-02-18
587,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB001E,67,13,2,04:01,20-02-18
588,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN002C,57,5,3,04:02,20-02-18
589,Siri,siriid,sai.nadiminti,9969625644,Room no.1,003KITFAN003C,42,7,4,04:03,20-02-18
590,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKTUB004C,24,8,7,04:04,20-02-18
591,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB005E,4,9,2,04:05,20-02-18
592,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN006C,35,45,3,04:06,20-02-18
593,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKFAN007C,5,35,9,04:07,20-02-18
594,Siri,sirid,sai.nadiminti,9969625644,Room no.1,002HALTUB008E,35,23,4,04:08,20-02-18
595,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALBUL000N,44,32,2,04:00,20-02-18
596,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB001E,23,10,3,04:01,20-02-18
597,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN002C,46,22,4,04:02,20-02-18
598,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,003KITFAN003C,89,34,1,04:03,20-02-18
599,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKTUB004C,54,56,2,04:04,20-02-18
600,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB005E,24,34,3,04:05,20-02-18
601,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN006C,30,23,4,04:06,20-02-18
602,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKFAN007C,87,23,5,04:07,20-02-18
603,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB008E,45,12,6,04:08,20-02-18
604,Guru,guruid,guru.singh,123564235,Room no.2,001HALBUL000N,12,12,1,04:00,20-02-18
605,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB001E,54,13,2,04:01,20-02-18
606,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN002C,44,5,3,04:02,20-02-18
607,Guru,guruid,guru.singh,123564235,Room no.2,003KITFAN003C,58,7,4,04:03,20-02-18
608,Guru,guruid,guru.singh,123564235,Room no.2,004GPKTUB004C,12,8,7,04:04,20-02-18
609,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB005E,45,9,2,04:05,20-02-18
610,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN006C,78,45,3,04:06,20-02-18
611,Guru,guruid,guru.singh,123564235,Room no.2,004GPKFAN007C,35,35,9,04:07,20-02-18
612,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB008E,56,23,4,04:08,20-02-18
613,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALBUL000N,63,32,2,05:00,20-02-18
614,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB001E,13,10,3,05:01,20-02-18
615,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN002C,45,22,4,05:02,20-02-18
616,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,003KITFAN003C,34,34,1,05:03,20-02-18
617,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKTUB004C,24,56,2,05:04,20-02-18
618,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB005E,12,34,3,05:05,20-02-18
619,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN006C,56,23,4,05:06,20-02-18
620,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKFAN007C,45,23,5,05:07,20-02-18
621,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB008E,23,12,6,05:08,20-02-18
622,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALBUL000N,23,12,1,05:00,20-02-18
623,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB001E,67,13,2,05:01,20-02-18
624,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN002C,57,5,3,05:02,20-02-18
625,Siri,siriid,sai.nadiminti,9969625644,Room no.1,003KITFAN003C,42,7,4,05:03,20-02-18
626,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKTUB004C,24,8,7,05:04,20-02-18
627,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB005E,4,9,2,05:05,20-02-18
628,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN006C,35,45,3,05:06,20-02-18
629,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKFAN007C,5,35,9,05:07,20-02-18
630,Siri,sirid,sai.nadiminti,9969625644,Room no.1,002HALTUB008E,35,23,4,05:08,20-02-18
631,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALBUL000N,44,32,2,05:00,20-02-18
632,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB001E,23,10,3,05:01,20-02-18
633,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN002C,46,22,4,05:02,20-02-18
634,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,003KITFAN003C,89,34,1,05:03,20-02-18
635,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKTUB004C,54,56,2,05:04,20-02-18
636,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB005E,24,34,3,05:05,20-02-18
637,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN006C,30,23,4,05:06,20-02-18
638,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKFAN007C,87,23,5,05:07,20-02-18
639,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB008E,45,12,6,05:08,20-02-18
640,Guru,guruid,guru.singh,123564235,Room no.2,001HALBUL000N,12,12,1,05:00,20-02-18
641,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB001E,54,13,2,05:01,20-02-18
642,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN002C,44,5,3,05:02,20-02-18
643,Guru,guruid,guru.singh,123564235,Room no.2,003KITFAN003C,58,7,4,05:03,20-02-18
644,Guru,guruid,guru.singh,123564235,Room no.2,004GPKTUB004C,12,8,7,05:04,20-02-18
645,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB005E,45,9,2,05:05,20-02-18
646,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN006C,78,45,3,05:06,20-02-18
647,Guru,guruid,guru.singh,123564235,Room no.2,004GPKFAN007C,35,35,9,05:07,20-02-18
648,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB008E,56,23,4,05:08,20-02-18
649,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALBUL000N,63,32,2,06:00,20-02-18
650,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB001E,13,10,3,06:01,20-02-18
651,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN002C,45,22,4,06:02,20-02-18
652,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,003KITFAN003C,34,34,1,06:03,20-02-18
653,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKTUB004C,24,56,2,06:04,20-02-18
654,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB005E,12,34,3,06:05,20-02-18
655,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN006C,56,23,4,06:06,20-02-18
656,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKFAN007C,45,23,5,06:07,20-02-18
657,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB008E,23,12,6,06:08,20-02-18
658,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALBUL000N,23,12,1,06:00,20-02-18
659,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB001E,67,13,2,06:01,20-02-18
660,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN002C,57,5,3,06:02,20-02-18
661,Siri,siriid,sai.nadiminti,9969625644,Room no.1,003KITFAN003C,42,7,4,06:03,20-02-18
662,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKTUB004C,24,8,7,06:04,20-02-18
663,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB005E,4,9,2,06:05,20-02-18
664,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN006C,35,45,3,06:06,20-02-18
665,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKFAN007C,5,35,9,06:07,20-02-18
666,Siri,sirid,sai.nadiminti,9969625644,Room no.1,002HALTUB008E,35,23,4,06:08,20-02-18
667,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALBUL000N,44,32,2,06:00,20-02-18
668,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB001E,23,10,3,06:01,20-02-18
669,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN002C,46,22,4,06:02,20-02-18
670,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,003KITFAN003C,89,34,1,06:03,20-02-18
671,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKTUB004C,54,56,2,06:04,20-02-18
672,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB005E,24,34,3,06:05,20-02-18
673,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN006C,30,23,4,06:06,20-02-18
674,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKFAN007C,87,23,5,06:07,20-02-18
675,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB008E,45,12,6,06:08,20-02-18
676,Guru,guruid,guru.singh,123564235,Room no.2,001HALBUL000N,12,12,1,06:00,20-02-18
677,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB001E,54,13,2,06:01,20-02-18
678,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN002C,44,5,3,06:02,20-02-18
679,Guru,guruid,guru.singh,123564235,Room no.2,003KITFAN003C,58,7,4,06:03,20-02-18
680,Guru,guruid,guru.singh,123564235,Room no.2,004GPKTUB004C,12,8,7,06:04,20-02-18
681,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB005E,45,9,2,06:05,20-02-18
682,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN006C,78,45,3,06:06,20-02-18
683,Guru,guruid,guru.singh,123564235,Room no.2,004GPKFAN007C,35,35,9,06:07,20-02-18
684,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB008E,56,23,4,06:08,20-02-18
685,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALBUL000N,63,32,2,07:00,20-02-18
686,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB001E,13,10,3,07:01,20-02-18
687,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN002C,45,22,4,07:02,20-02-18
688,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,003KITFAN003C,34,34,1,07:03,20-02-18
689,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKTUB004C,24,56,2,07:04,20-02-18
690,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB005E,12,34,3,07:05,20-02-18
691,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN006C,56,23,4,07:06,20-02-18
692,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKFAN007C,45,23,5,07:07,20-02-18
693,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB008E,23,12,6,07:08,20-02-18
694,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALBUL000N,23,12,1,07:00,20-02-18
695,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB001E,67,13,2,07:01,20-02-18
696,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN002C,57,5,3,07:02,20-02-18
697,Siri,siriid,sai.nadiminti,9969625644,Room no.1,003KITFAN003C,42,7,4,07:03,20-02-18
698,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKTUB004C,24,8,7,07:04,20-02-18
699,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB005E,4,9,2,07:05,20-02-18
700,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN006C,35,45,3,07:06,20-02-18
701,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKFAN007C,5,35,9,07:07,20-02-18
702,Siri,sirid,sai.nadiminti,9969625644,Room no.1,002HALTUB008E,35,23,4,07:08,20-02-18
703,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALBUL000N,44,32,2,07:00,20-02-18
704,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB001E,23,10,3,07:01,20-02-18
705,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN002C,46,22,4,07:02,20-02-18
706,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,003KITFAN003C,89,34,1,07:03,20-02-18
707,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKTUB004C,54,56,2,07:04,20-02-18
708,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB005E,24,34,3,07:05,20-02-18
709,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN006C,30,23,4,07:06,20-02-18
710,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKFAN007C,87,23,5,07:07,20-02-18
711,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB008E,45,12,6,07:08,20-02-18
712,Guru,guruid,guru.singh,123564235,Room no.2,001HALBUL000N,12,12,1,07:00,20-02-18
713,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB001E,54,13,2,07:01,20-02-18
714,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN002C,44,5,3,07:02,20-02-18
715,Guru,guruid,guru.singh,123564235,Room no.2,003KITFAN003C,58,7,4,07:03,20-02-18
716,Guru,guruid,guru.singh,123564235,Room no.2,004GPKTUB004C,12,8,7,07:04,20-02-18
717,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB005E,45,9,2,07:05,20-02-18
718,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN006C,78,45,3,07:06,20-02-18
719,Guru,guruid,guru.singh,123564235,Room no.2,004GPKFAN007C,35,35,9,07:07,20-02-18
720,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB008E,56,23,4,07:08,20-02-18
721,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALBUL000N,63,32,2,08:00,20-02-18
722,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB001E,13,10,3,08:01,20-02-18
723,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN002C,45,22,4,08:02,20-02-18
724,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,003KITFAN003C,34,34,1,08:03,20-02-18
725,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKTUB004C,24,56,2,08:04,20-02-18
726,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB005E,12,34,3,08:05,20-02-18
727,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN006C,56,23,4,08:06,20-02-18
728,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKFAN007C,45,23,5,08:07,20-02-18
729,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB008E,23,12,6,08:08,20-02-18
730,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALBUL000N,23,12,1,08:00,20-02-18
,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB001E,67,13,2,08:01,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN002C,57,5,3,08:02,20-02-18
,Siri,siriid,sai.nadiminti,9969625644,Room no.1,003KITFAN003C,42,7,4,08:03,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKTUB004C,24,8,7,08:04,20-02-18
,Siri,siriid,sai.nadiminti,9969625644,Room no.1,002HALTUB005E,4,9,2,08:05,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,001HALFAN006C,35,45,3,08:06,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,004GPKFAN007C,5,35,9,08:07,20-02-18
,Siri,sirid,sai.nadiminti,9969625644,Room no.1,002HALTUB008E,35,23,4,08:08,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALBUL000N,44,32,2,08:00,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB001E,23,10,3,08:01,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN002C,46,22,4,08:02,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,003KITFAN003C,89,34,1,08:03,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKTUB004C,54,56,2,08:04,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB005E,24,34,3,08:05,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,001HALFAN006C,30,23,4,08:06,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,004GPKFAN007C,87,23,5,08:07,20-02-18
,Ashish,ashishid,ashish.joshi,7854612456,Room no.100,002HALTUB008E,45,12,6,08:08,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,001HALBUL000N,12,12,1,08:00,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB001E,54,13,2,08:01,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN002C,44,5,3,08:02,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,003KITFAN003C,58,7,4,08:03,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,004GPKTUB004C,12,8,7,08:04,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB005E,45,9,2,08:05,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,001HALFAN006C,78,45,3,08:06,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,004GPKFAN007C,35,35,9,08:07,20-02-18
,Guru,guruid,guru.singh,123564235,Room no.2,002HALTUB008E,56,23,4,08:08,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALBUL000N,63,32,2,09:00,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB001E,13,10,3,09:01,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,001HALFAN002C,45,22,4,09:02,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,003KITFAN003C,34,34,1,09:03,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,004GPKTUB004C,24,56,2,09:04,20-02-18
,Chetan,chetanid,chetan.gupta,7854612456,Room no.123,002HALTUB005E,12,34,3,09:05,20-02-18
